565	361391676272	868005734874
566	361416429800	868592990600
567	336337241590	1179172253609
568	301625402167	978436023833
569	369877749681	1219720226526
570	390975700000	945832883000
571	302676481574	977409410477
573	302690716950	977494087750
574	303177205500	977218060170
575	337446003667	1163030219833
576	390442360953	946207433939
577	284311095989	813075828552
578	407507844758	739675676823
579	435932321667	795174054000
581	304641185396	977704024315
582	303780863669	976862239838
583	585164309100	1171429491000
584	354795784627	975216114521
585	377596888720	1224271774292
586	377898445548	1223999722293
587	303280157500	977114800833
588	302511007833	977541954500
589	361314106528	866692972183
590	407299135000	739974125000
591	373903797500	947043212330
592	328587486333	967697004500
594	377858364262	1224203316313
595	388976379211	770365941525
596	390210837700	771868429100
598	341961143486	1183539104462
599	373879178011	1220826668779
600	377624596000	1224192393667
601	407438999621	739837896824
602	302557309927	977633857727
603	391039604500	945886231167
604	408148036450	742190149415
605	328003943970	967778124336
606	400168677950	1052627080678
607	407764342400	739477299400
609	377870078333	1224329997500
610	302843353168	977410483360
611	377724938000	1225094545000
612	390513851526	944804906845
614	354751593670	975195583000
616	295611389333	985203878000
617	454451627700	109870883200
618	356303183830	1397444427500
619	356807948322	1397672080994
620	356710336491	1397328275442
621	513179870800	60249023100
622	449805548734	932700848579
623	490047155388	25665950775
624	385742519000	1214029615000
625	427106802388	714531469345
626	327743011330	970811058169
628	524872422170	134213065127
629	356897911500	1396985570667
630	215948860667	391441769500
631	257969212500	803368893200
632	174248710200	784597291300
633	407002472878	1118947595358
634	377953643241	1224031555653
636	197105622200	1550760736400
637	251954578100	552772125600
638	302855489862	977420032024
639	247165446025	466449451447
640	217051029800	392339683700
642	487590466938	1224645837141
643	215603633739	391850781440
644	415368772530	874764774560
645	535148381167	100987885333
646	429175357900	788769778100
648	404885415894	861590766907
649	296141104860	984774256000
650	107779090500	1066976811000
651	378005840100	1224407465400
652	375883036333	1220661767667
653	371555678500	1216563851300
654	304820823667	976572561167
656	484753112650	24942703460
657	361265412200	1151669414900
658	375005178667	1219737023000
659	-62097407500	1068285143300
660	-69903830000	1104239740000
661	515133230458	1027500629
662	403647172104	746533660858
665	360602621246	1151538419724
666	335600059920	1177288065570
667	324258709499	1065979518167
668	341425628667	1182335326500
669	360161119694	1147371339798
671	379106717000	1215907165667
673	372937110000	1219122418167
674	326721004500	971341814667
675	514114129543	3047847748
676	391343378893	845185679197
677	-339299709710	184111210560
678	338594847833	1165588219000
679	520544778830	11683850670
680	212885346319	1578465199471
682	407415028054	739938663778
685	12990937199	1038475841199
686	340815577000	1176581337000
687	417993559800	731313570100
688	418117174667	728509579833
689	374294910833	1221225895000
691	406847985300	801012426000
692	405883252559	802248072624
693	423016982634	713837742805
694	341794067667	1183205367833
695	396557622074	1049896216393
696	339168322216	1183952379227
697	476126584379	1223344910145
698	592899042463	179864215851
699	340429495167	1182083333167
700	523776824329	97414730830
701	337904586792	843065795898
702	360261359833	1151194310167
703	304160607833	976720403833
704	411531153127	741896867752
707	342740160000	1185569350000
708	594040414600	176648030800
710	372070348167	932906627500
711	523121256761	49447059631
712	187901427167	990041898333
713	462030313010	61679426480
714	549748557500	16105927167
715	340428772253	1182555084651
716	303966701000	977495026500
718	407638606505	739729321003
719	389913706258	763717174530
720	105777024495	669976437092
721	476138838833	1223166891167
722	406950376546	739952158928
723	302713530833	977220536667
724	519131588000	44601368667
725	373782297667	1219014139333
726	514338028400	4903163900
727	284602172170	163050102830
728	411183855150	815504837036
729	331686838820	966336500645
731	220248748000	854657415100
732	386421151151	772974443436
734	-339790508700	184731741499
735	360112840667	839758644000
736	407680376333	739895433333
737	257743007194	801951634884
738	421226790000	716601200000
739	350357066308	853058874607
740	304844798160	976707744598
741	423882450877	711196383834
742	340613190000	1183084480000
743	322358138780	1109325814247
744	455076717099	90996353600
745	374338709333	1220997537333
746	476126410000	1221942122667
748	327956970000	1170777340000
749	393562951667	744380906167
750	302606898500	977377837800
751	303924958833	976721206999
752	467390920499	1171716676167
753	376091550333	1220813806833
755	390436613560	771720778942
756	515150527954	839767456
759	534591178000	22274833667
760	368293931500	1197809605667
763	386519068167	772947238333
765	395347320000	1197152923000
766	-31311638547	600229024887
767	418904417122	876239383221
769	455172560480	1226249957080
770	407993155028	744822138548
771	549688078508	16059994698
772	383000686099	775132684100
773	326782375574	974653440714
774	339022521973	844884033203
775	304728499833	977739920167
776	436499929000	793893667000
777	340484187304	1182477211564
778	454749323100	92062113200
779	399989788500	1051672407500
780	349372819000	822792501832
781	399860230119	860302906470
782	336996391333	1178689332000
783	429177367687	893733984232
784	606407974640	173935997486
786	423399491000	711665000000
787	386983703670	775787619830
788	424871231390	831439626217
789	532296555833	12958178167
790	456285490000	1226405158000
791	488956600319	91928261518
792	364891586304	49602966309
793	363355519667	941763286167
794	344754645500	1173431720833
796	534803919167	22377881833
797	508765490333	47539838666
798	341993889200	1184796563900
799	302480322333	977619208667
800	519746577500	76230865000
801	514952517580	1443672180
802	406270518300	168019065800
804	375609388430	1222725193987
806	599153433083	107535767555
807	377844483159	1224073856963
808	472539949379	1224534845352
809	400234121102	767427688837
811	340674443170	1178413202830
812	480613028067	7925498486
814	423103073307	713819503784
815	535532226000	100076199000
816	389011767521	1210744544965
817	455260735431	735998475552
818	139175409641	1005551791191
819	302482831500	977618929667
820	351940319833	1116552437833
821	515054970412	869196653
822	414175001164	817712831497
823	335267234000	819522729500
825	299701987667	956937309667
826	337351139544	843413516879
827	515373431593	612830731
829	380381371167	784907683167
830	250786803095	1212343025208
831	339129291000	1174581088000
832	338865051200	1184002822000
833	376659341000	1224528153833
834	261619019508	976581680774
836	361128126641	1151738834381
837	356618687190	1395431135940
838	337350470375	843897843361
840	488598500330	23466830830
841	184252728202	660629582405
842	302671663094	977463054657
844	362818433000	1152642262000
845	328537428300	973340108900
847	423661127183	879311665893
849	379642237592	1225232675672
850	382330816625	1226434707642
851	334521968500	1117095750333
852	403897225857	747605198622
853	407171702900	739984517600
854	332320614670	971690406830
855	302636079743	977395677567
856	301982619333	920777272667
859	333749186833	1123103851167
860	402445092643	769957387447
861	356041992833	975667319166
862	361048817360	958336686200
863	448675728170	931373452000
864	305214508700	978295401300
865	340287865038	1184116909006
866	312069550740	1214551355705
867	423739594250	712459750830
868	407264050522	740043354034
869	449086652830	932193520500
871	430662685330	889247043830
872	407432252902	895742797852
873	359700697660	841305541992
874	398689117400	761133283300
875	305162060656	977878904343
876	336860682167	1176271701333
877	330265353167	967899647667
878	302294677579	978330868388
879	-61861060000	1068238600000
880	598399568700	175998147699
882	488542036060	23064382890
883	413699655167	720614493333
884	561551886200	101362595500
887	222816688399	1141525996300
888	3381589000	67380289400
890	420318985156	916819274426
891	135115027399	1448064374900
892	13688752600	1038751560399
893	419104339333	876502122167
894	216022730235	391425839067
895	431591563500	792424970833
897	500850070747	144449615479
898	372870045667	1219496232667
899	327843022167	968086906833
900	339085678666	842254004667
903	259636431200	801377903580
904	278965448890	823398021740
905	500422419170	88837776089
908	399914815818	1049832487106
909	331073507500	968063970667
910	350550086238	808472396217
911	416263496830	877556133170
912	331018401789	966685696192
914	455079412400	735712699471
916	356708503000	1397469086170
918	559457424259	31833958626
919	406912468675	741795158386
920	398557656894	861953879334
921	356366508368	1395874786377
923	302680198870	821245615660
924	515283769781	1335203648
925	356949738720	1396883074260
926	477022529414	1223273134232
927	430476165139	879654819557
928	455150986667	1226790832000
929	315454605203	971175527573
930	354822999200	975034652300
931	366433637333	865690526667
932	357330636299	815374822600
933	508977925700	44829145600
937	283107000500	816683946832
939	624407602961	173416292667
941	425378722771	725373923779
942	423444739667	711034449500
943	360717590400	1151338556400
944	385623004170	1214944363500
945	386481640833	903077237000
946	416018692244	937725162506
948	425243747234	889850842953
951	515149524629	1624870142
952	377046840000	1219335750000
953	412404644170	759014403820
954	215460240645	391752827168
956	304889437960	976799381340
957	455082795500	1228312435000
959	408047061019	739667308331
960	336567343333	1119571260333
961	399141091167	860673932333
962	375005359000	1270352716400
963	351484669999	1018761770000
964	359247160333	840460732000
966	519510031000	2758078000
967	399543869167	828091168333
968	392504770333	1199493692000
969	518882500170	5033186330
970	356958787410	1396999597550
971	301610838833	954738290333
973	350532574490	808522777160
974	407632227489	739835670590
975	426074399528	878835225105
976	430782951000	889038034000
977	414837205409	817100858687
978	348262834667	923882982667
979	-338742913000	1511039656900
980	-61835605333	1068256512332
981	490232169813	145001855493
982	283716912253	813389217854
983	378310564522	1222919726372
984	515127354744	850045681
985	400042785966	1047271728516
986	302593163000	977539996500
989	306315252100	963249301300
990	327287985000	1171297359667
991	407202415425	740049041324
992	407317915000	740420391499
993	359637747218	831822323799
995	423356436861	711705064774
996	-62988360000	1066728100000
997	408395120500	742074789000
998	374515311904	1271487987041
999	418912359833	876342903333
1000	523651886127	49365663942
1001	407557056128	739862465858
1002	291882755285	821388745308
1003	449706292477	932457655557
1004	407958941229	744690656660
1005	436523684800	793980407700
1006	574923146900	120746992800
1007	513893450169	23557540000
1008	306716367477	881156730652
1009	517605263683	2413514955
1010	284423364549	813416147232
1011	335238498500	1171541229440
1013	327548624667	1172089015667
1014	407404811381	739866987046
1015	194199428058	991662991047
1017	-61830550000	1068252870000
1018	389836957000	947067390000
1019	403498802154	749918389319
1021	331292308667	968452537167
1022	423032138620	712194514275
1023	499288005833	72561576833
1024	-61262177664	1066559600830
1025	411401240930	241525840758
1026	377770878167	1224083710500
1027	341691051000	1183765669500
1028	360257960636	1150862610340
1029	401072371413	808415007591
1030	338114220871	1179214219232
1031	473875483500	1221991003000
1032	436442587623	795598554611
1033	334657335833	1120852225833
1034	451120578122	76716756821
1037	593607218000	181288598999
1039	362761779460	1153228984170
1040	315458811151	971188402176
1041	315336229167	971905374833
1042	351117731371	898911559582
1043	424773234129	830663931370
1044	302778648624	977444373071
1045	354633177602	975074815750
1046	361515319347	855476939678
1047	365995597170	1218945014330
1048	341682704166	1181334133833
1049	501077908780	86581768840
1050	508336579167	2900904833
1051	419178714000	876873088333
1052	368078845398	1197545814514
1053	327770125833	967597031500
1054	476108357585	1223324203491
1055	419287874170	876544997670
1056	215140302167	392303605500
1057	215498145670	391632656330
1058	403639444167	749514204000
1059	391286084597	765938852840
1060	374202466120	1220835267620
1061	534861669667	1135162502500
1062	375382689850	774362060689
1063	397416133422	1049957370758
1064	325667683833	900776569333
1065	330949415667	967993832333
1066	341879670500	1183718392833
1067	327770737000	967594375833
1068	328125583809	967520274025
1069	534881987411	22440004348
1070	283541661333	816063896000
1071	488911393530	24044092330
1072	325504598000	920771149000
1073	474880975670	190612590830
1074	145845046000	904875343400
1075	397861560088	767331987619
1076	307499079720	956096873590
1077	324055822730	886888587260
1078	335733708000	1171790510667
1079	330018951829	967960148647
1080	339362438667	844964954167
1081	302762958000	977625855500
1082	517063225754	4382836819
1083	341118859600	839737896900
1085	388962230000	770291110000
1086	340022210639	1184152364731
1087	538177009000	15942689667
1088	377719274835	1224039709568
1089	108031380000	1066447594000
1092	-77972240000	1103687970000
1093	331594781641	1173507320881
1094	556990420818	121409869194
1095	284056230467	815850412846
1096	420550604123	876757907867
1098	276916130333	973642160500
1099	399640969333	751400440333
1100	593048057500	182090315200
1101	377831852500	1224627597667
1102	338471353703	843627262115
1103	376201481167	775579049666
1104	407445258565	739983916283
1105	-261206983330	279841763170
1106	303958175700	977430534300
1107	337713500333	971334939333
1108	213921842364	1579811453819
1110	-69046598000	1076207931000
1111	486571805589	92264342308
1112	296980110000	981043690000
1113	376535750667	1220911285500
1114	404780964064	889839524031
1115	375157727620	1270326037670
1116	390528182099	945914697647
1119	350629829973	849962639809
1120	415806534427	836659532075
1121	340604814601	1175174260139
1122	390547177991	846581554413
1124	594993097700	176087735200
1125	359649614167	789575285333
1126	299691465993	921373450756
1127	607938101333	110743316000
1128	379765018833	1220368762167
1129	454885556450	92031992120
1130	518899833799	4849715750
1132	405848093000	746187874000
1133	455229109047	735952904820
1134	408269460670	739281177520
1135	486900255158	91927027702
1137	282915770000	827091570000
1138	303215470900	813967897800
1140	415194990868	23567175865
1141	454788928720	92213847420
1142	298192556675	949989187717
1144	339678739167	834104001333
1145	523413306090	48887443542
1146	361137140661	1151523613930
1148	338752881723	844476449489
1149	303577526333	979577364167
1150	215225512396	391632556915
1151	-62207280000	1067316960000
1152	184646455000	662824344833
1153	435963775999	1163911962167
1154	337339121102	843498408794
1155	402694409689	769746780395
1156	438251152084	795390844345
1157	332994650333	1118988631167
1158	481999036000	163699504700
1159	454579771500	91775734667
1162	285535970505	813459384441
1164	421524245500	878773287333
1165	279964657333	825152140833
1166	350355221517	853061985970
1167	327033973500	1171646107833
1168	351150598833	924102821833
1169	350806694498	924569207820
1170	533815036000	14714611500
1171	341486693696	1176292955875
1172	377776865667	1224347897667
1174	377990623604	1222639693452
1176	361450206832	1151169220167
1177	421614213430	708849629410
1180	329560282000	968904345833
1181	522403389215	210549974442
1182	380891412167	1225524180833
1186	302428132000	977826466833
1187	450432500500	38838677500
1188	340551927742	1182331681252
1189	593613982670	178724802330
1190	478883200000	1221811250000
1191	477943173494	1222112059593
1192	328913139666	972585286500
1193	487815819943	91595077515
1194	304180053500	976701580833
1195	388980470659	770208764076
1197	271623423750	802167445540
1198	303503056344	977458870411
1199	304988385500	976665137332
1200	-69060306317	1076045823097
1201	302822750000	978615440000
1202	399374808905	751676416397
1203	492874799489	1231187796593
1205	137619020000	1005657670000
1206	355830333148	975675576925
1207	263787305167	818073123000
1208	407608686667	739733049833
1209	400947189331	754128265381
1210	367206198330	43719783670
1211	496384893410	84680128100
1212	483381955000	78726346000
1213	577105881900	119866137220
1214	407726722956	739815741777
1215	296856432500	984839517940
1216	404244784167	798911048333
1218	492411101827	1231113123894
1219	331375815167	968031533000
1221	404120850000	1046914089832
1224	373805917667	1221123281833
1225	279649916812	825134718418
1228	511891302667	68210070617
1229	492011277192	1229826773746
1231	474046393499	85719325833
1232	300739320000	904880630000
1233	443086871388	109054648876
1234	300031301565	955136024952
1235	545971603378	59266128841
1237	263946838379	801919479370
1238	478506355683	121195077896
1240	444315887495	261071205139
1241	222773719063	1141730546951
1242	334678964180	1171096871990
1243	404276708632	799685212540
1244	424471718434	764831256866
1245	13326064620	1038478695820
1246	408069629235	741042565043
1247	515191161330	2071676500
1248	325115833000	967540797000
1249	304868282089	976634573936
1250	167741350000	961639127000
1251	216731303300	391817556000
1252	424266107830	834299241750
1253	146653050184	1014332431555
1254	13567746200	1039895203100
1255	407557256600	739869008278
1256	215751139500	1582239574330
1257	406680389000	801001852100
1258	420476592832	876791089182
1259	360256760670	1150939861670
1260	420317949175	916795885563
1263	407595989750	744164218180
1265	495927637593	86392897390
1266	367304598167	1272637732333
1267	508970783910	44770145416
1269	407499879570	740271770954
1270	85398995320	999401807784
1271	419749513500	878628749667
1272	484281005963	1233635406586
1274	256884224744	801636203609
1275	334181170810	1119323179200
1276	420260910000	877859950000
1277	250426621167	1215448264333
1278	450133603491	932633686066
1279	382179204000	1221445877167
1281	509460709600	52772309700
1282	354928309924	975307953357
1284	305059808500	977815850167
1286	481514369500	117312979330
1287	263695813833	802064121667
1288	432214734205	881067653904
1291	473702728613	85196936131
1292	357136750667	819291471000
1293	464561550000	169921340000
1294	517706082167	71753415333
1295	579902865800	144299862900
1296	420701306296	801908397675
1297	385897506430	1215508233230
1298	377077158790	1218725091880
1299	404639378790	799320460330
1300	592740998000	179187003000
1301	449807066534	932734429836
1302	341059289667	1181840867000
1303	401642798000	754774974500
1304	340694874499	1179262404500
1306	337785180022	843876878921
1307	373318803266	1220296311378
1308	440573538299	1213569516100
1309	402855937499	1117113147000
1310	509449359503	52848851681
1311	336714348666	1176531682833
1312	515342970504	1048529148
1313	372561092252	1218588978052
1314	285515426221	813785541058
1315	598591163990	176215020150
1316	327539871667	973308590500
1317	428137441830	739400183500
1318	355269966700	1087667004400
1319	304798868167	978291347167
1320	358974287299	790031254292
1321	411181089999	815879089167
1322	328965811830	964758236670
1323	519031904870	20763085080
1324	340323098518	1176899993420
1325	330104350500	972219491667
1326	539924319952	10728675127
1327	407344544667	734858890333
1328	336340095400	1119463825200
1330	448860699012	933275699615
1331	134927587485	1448062634468
1332	532051566000	30275811000
1333	406957487472	803033471329
